Compound_ID,SMILES,IC50_nM,pActivity,Measurements,Sources,Scaffold
BCRABL_000014,N#Cc1ccncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1CC[C@@H](O)C1,0.1,10.0,1,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2cccnc2)c1
BCRABL_000015,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)OCCN(C)C)CC2)n1,0.105,9.978810700930062,1,BindingDB,O=C(Nc1ccccc1)c1cnc(Nc2cc(N3CCNCC3)ncn2)s1
BCRABL_000016,CCNC(=O)Nc1nc2ccc(-c3ccc(N)cc3OC)cc2s1,0.11,9.958607314841776,1,BindingDB,c1ccc(-c2ccc3ncsc3c2)cc1
BCRABL_000017,N#Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2C[C@H](O)[C@@H](O)C2)[nH]1,0.115,9.943028323846583,2,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2ccc[nH]2)c1
BCRABL_000018,CCOc1ccccc1-c1ccc2nc(NC(=O)NCCN3CCNCC3)sc2c1,0.12,9.920818753952377,1,BindingDB,O=C(NCCN1CCNCC1)Nc1nc2ccc(-c3ccccc3)cc2s1
BCRABL_000019,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCC(F)(F)C2)c(-c2cncnc2)c1,0.13,9.886056647693165,1,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2cncnc2)c1
BCRABL_000020,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC3(CNC3)C2)c(-c2ccn[nH]2)c1,0.13,9.886056647693165,1,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CC3(CNC3)C2)c(-c2ccn[nH]2)c1
BCRABL_000021,CCOc1ccccc1-c1ccc2nc(NC(=O)NCCCO)sc2c1,0.13,9.886056647693165,1,BindingDB,c1ccc(-c2ccc3ncsc3c2)cc1
BCRABL_000022,Cc1ncncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1CC[C@@H](O)C1,0.13,9.886056647693165,1,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2cncnc2)c1
BCRABL_000023,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@H](CO)C2)c(-c2ccc(Cl)nc2)c1,0.13,9.886056647693165,1,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2cccnc2)c1
BCRABL_000024,CCN(CCO)c1ncc(C(=O)Nc2ccc(SC(F)(F)F)cc2)cc1-c1cncnc1,0.13,9.886056647693165,1,BindingDB,O=C(Nc1ccccc1)c1cncc(-c2cncnc2)c1
BCRABL_000025,O=C(Nc1ccc(SC(F)(F)F)c(F)c1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,0.13,9.886056647693165,1,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2cncnc2)c1
BCRABL_000026,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,0.13,9.886056647693165,1,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2cccnc2)c1
BCRABL_000027,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccc[nH]2)c1,0.13,9.886056647693165,2,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2ccc[nH]2)c1
BCRABL_000028,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)c1,0.13,9.886056647693165,1,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2cccnc2)c1
BCRABL_000029,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2C[C@H](O)[C@@H](O)C2)c(-c2cncc(F)c2)c1,0.13,9.886056647693165,1,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2cccnc2)c1
BCRABL_000030,NC[C@H]1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C[C@H]1O,0.13,9.886056647693165,2,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2ccn[nH]2)c1
BCRABL_000031,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,0.13,9.886056647693165,1,BindingDB,O=C(Nc1ccccc1)c1cncc(-c2cncnc2)c1
BCRABL_000032,NC1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncnc2)C1,0.13,9.886056647693165,1,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCC2)c(-c2cncnc2)c1
BCRABL_000033,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,0.138,9.860120913598765,3,"BindingDB, ChEMBL",O=C(Nc1ccccc1)c1cnc(Nc2cc(N3CCNCC3)ncn2)s1
BCRABL_000034,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCCCC4)c(OC)cc23)c(Cl)cc1Cl,0.14,9.853871964321762,2,"BindingDB, ChEMBL",c1ccc(Nc2ccnc3cc(OCCCN4CCCCC4)ccc23)cc1
BCRABL_000035,COC(=O)N1CCN(c2cc(Nc3ncc(C(=O)Nc4c(C)cccc4Cl)s3)nc(C)n2)CC1,0.152,9.818156412055227,1,BindingDB,O=C(Nc1ccccc1)c1cnc(Nc2cc(N3CCNCC3)ncn2)s1
BCRABL_000036,COc1ccccc1-c1ccc2nc(NC(=O)NCCCO)sc2c1,0.16,9.795880017344077,1,BindingDB,c1ccc(-c2ccc3ncsc3c2)cc1
BCRABL_000037,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(Br)c21,0.16,9.795880017344077,1,BindingDB,O=C(Nc1ccccc1)c1ccc2[nH]cnc2c1
BCRABL_000038,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-n3ccnc3)c21,0.16,9.795880017344077,1,BindingDB,O=C(Nc1ccccc1)c1cc(-n2ccnc2)c2[nH]cnc2c1
BCRABL_000039,CCOC(=O)N1CCN(c2cc(Nc3ncc(C(=O)Nc4c(C)cccc4Cl)s3)nc(C)n2)CC1,0.175,9.756961951313706,1,BindingDB,O=C(Nc1ccccc1)c1cnc(Nc2cc(N3CCNCC3)ncn2)s1
BCRABL_000040,C=CC(=O)N1CCN(c2cc(Nc3ncc(C(=O)Nc4c(C)cccc4Cl)s3)nc(C)n2)CC1,0.178,9.749579997691106,1,BindingDB,O=C(Nc1ccccc1)c1cnc(Nc2cc(N3CCNCC3)ncn2)s1
BCRABL_000041,Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2cc(N3CCN(C(=O)OCCN4CCOCC4)CC3)ncn2)s1,0.179,9.747146969020108,1,BindingDB,O=C(Nc1ccccc1)c1cnc(Nc2cc(N3CCN(C(=O)OCCN4CCOCC4)CC3)ncn2)s1
BCRABL_000042,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)OCCN3CCOCC3)CC2)n1,0.179,9.747146969020108,1,BindingDB,O=C(Nc1ccccc1)c1cnc(Nc2cc(N3CCN(C(=O)OCCN4CCOCC4)CC3)ncn2)s1
BCRABL_000043,CCOc1ccccc1-c1ccc2nc(NC(=O)NCCO)sc2c1,0.18,9.744727494896694,1,BindingDB,c1ccc(-c2ccc3ncsc3c2)cc1
BCRABL_000044,Cc1c(F)cncc1-c1cc2cnc(NC(=O)[C@@H]3C[C@@H]3F)cc2n(C)c1=O,0.19,9.721246399047171,1,BindingDB,O=C(Nc1cc2[nH]c(=O)c(-c3cccnc3)cc2cn1)C1CC1
BCRABL_000045,C/C=C/C(=O)N1CCN(c2cc(Nc3ncc(C(=O)Nc4c(C)cccc4Cl)s3)nc(C)n2)CC1,0.191,9.718966632752272,1,BindingDB,O=C(Nc1ccccc1)c1cnc(Nc2cc(N3CCNCC3)ncn2)s1
BCRABL_000046,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,0.215,9.70446769648675,2,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2cncnc2)c1
BCRABL_000047,C=CCOC(=O)N1CCC(c2cc(Nc3ncc(C(=O)Nc4c(C)cccc4Cl)s3)nc(C)n2)C1,0.198,9.703334809738468,1,BindingDB,O=C(Nc1ccccc1)c1cnc(Nc2cc(C3CCNC3)ncn2)s1
BCRABL_000048,N[C@]1(C(F)(F)F)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,0.2,9.69897000433602,1,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2cncnc2)c1
BCRABL_000049,N[C@@H]1[C@H]2CN(c3ncc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc3-c3ccn[nH]3)C[C@@H]12,0.2,9.69897000433602,2,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CC3CC3C2)c(-c2ccn[nH]2)c1
BCRABL_000050,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC(O)C2)c(-c2[nH]ncc2F)c1,0.2,9.69897000433602,1,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCC2)c(-c2ccn[nH]2)c1
BCRABL_000051,NC1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C1,0.2,9.69897000433602,1,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCC2)c(-c2ccn[nH]2)c1
BCRABL_000052,CC1(O)CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ncc[nH]2)C1,0.2,9.69897000433602,1,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCC2)c(-c2ncc[nH]2)c1
BCRABL_000053,O=C(Nc1ccc(SC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,0.2,9.69897000433602,1,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2cccnc2)c1
BCRABL_000054,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,0.2,9.69897000433602,1,BindingDB,C(=Cc1n[nH]c2cc(Sc3ccccc3)ccc12)c1ccccn1
BCRABL_000055,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1cncc(C#N)c1,0.2,9.69897000433602,1,BindingDB,O=C(Nc1ccccc1)c1cncc(-c2cccnc2)c1
BCRABL_000056,CNC(=O)c1ncc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(CCO)CC4)c(C(F)(F)F)c3)ccc2C)n1C,0.2,9.69897000433602,1,BindingDB,O=C(Nc1ccc(CN2CCNCC2)cc1)c1cccc(C#Cc2cnc[nH]2)c1
BCRABL_000057,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@H](CO)C2)c(-c2cncc(F)c2)c1,0.2,9.69897000433602,1,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2cccnc2)c1
BCRABL_000058,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(SC(F)(F)F)cc3)cnc2N2CC[C@@H](O)C2)c1,0.2,9.69897000433602,1,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2cccnc2)c1
BCRABL_000059,O=C(Nc1ccc(SC(F)(F)F)cc1)c1cnc(N2CC[C@H](O)C2)c(-c2cncnc2)c1,0.2,9.69897000433602,1,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2cncnc2)c1
BCRABL_000060,CN1CCN(Cc2ccc(NC(=O)CCSc3ccc4c(/C=C/c5ccccn5)n[nH]c4c3)cc2C(F)(F)F)CC1,0.2,9.69897000433602,1,BindingDB,O=C(CCSc1ccc2c(C=Cc3ccccn3)n[nH]c2c1)Nc1ccc(CN2CCNCC2)cc1
BCRABL_000061,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@H](CO)C2)c(-c2cncnc2)c1,0.2,9.69897000433602,1,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2cncnc2)c1
BCRABL_000062,Cc1ccncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1CC[C@@H](O)C1,0.2,9.69897000433602,1,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2cccnc2)c1
BCRABL_000063,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cncc2nccn12,0.2,9.69897000433602,1,BindingDB,O=C(Nc1ccc(CN2CCNCC2)cc1)c1cccc(C#Cc2cncc3nccn23)c1
BCRABL_000064,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1ncc2cccnn12,0.2,9.69897000433602,1,BindingDB,O=C(Nc1ccc(CN2CCNCC2)cc1)c1cccc(C#Cc2ncc3cccnn23)c1
BCRABL_000065,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccccn2)c1,0.2,9.69897000433602,1,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2ccccn2)c1
BCRABL_000066,Cc1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC(O)C2)[nH]n1,0.2,9.69897000433602,1,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCC2)c(-c2ccn[nH]2)c1
BCRABL_000067,CCCCOC(=O)N1CCN(c2cc(Nc3ncc(C(=O)Nc4c(C)cccc4Cl)s3)nc(C)n2)CC1,0.201,9.69680394257951,1,BindingDB,O=C(Nc1ccccc1)c1cnc(Nc2cc(N3CCNCC3)ncn2)s1
BCRABL_000068,C=CC(=O)N1CCC(Nc2cc(Nc3ncc(C(=O)Nc4c(C)cccc4Cl)s3)nc(C)n2)C1,0.205,9.688246138944246,1,BindingDB,O=C(Nc1ccccc1)c1cnc(Nc2cc(NC3CCNC3)ncn2)s1
BCRABL_000069,N#Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2N2C[C@H](O)[C@@H](O)C2)[nH]1,0.3,9.65051499783199,2,BindingDB,O=C(Nc1ccccc1)c1ccc(N2CCCC2)c(-c2ccc[nH]2)c1
BCRABL_000070,COc1ccc(Cl)c(Nc2c(C#N)cnc3cc(OCCCN4CCOCC4)c(OC)cc23)c1,0.23,9.638272163982409,2,"BindingDB, ChEMBL",c1ccc(Nc2ccnc3cc(OCCCN4CCOCC4)ccc23)cc1
BCRABL_000071,CCOc1ccccc1-c1ccc2nc(NC(=O)NCCN3CCOCC3)sc2c1,0.23,9.638272163982409,1,BindingDB,O=C(NCCN1CCOCC1)Nc1nc2ccc(-c3ccccc3)cc2s1
BCRABL_000072,CC(=O)Nc1cc(-c2ccc(C(=O)N[C@@H](COC(C)(C)C)C(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,0.231,9.636388020107855,2,"BindingDB, ChEMBL",O=C(CNC(=O)c1ccc(-c2ccncc2)cc1)Nc1ccccc1
BCRABL_000073,COC(=O)N1CCC(c2cc(Nc3ncc(C(=O)Nc4c(C)cccc4Cl)s3)nc(C)n2)C1,0.233,9.63264407897398,1,BindingDB,O=C(Nc1ccccc1)c1cnc(Nc2cc(C3CCNC3)ncn2)s1
BCRABL_000074,C=CCOC(=O)N1CCN(c2cc(Nc3ncc(C(=O)Nc4c(C)cccc4Cl)s3)nc(C)n2)CC1,0.235,9.628932137728263,1,BindingDB,O=C(Nc1ccccc1)c1cnc(Nc2cc(N3CCNCC3)ncn2)s1
BCRABL_000075,Nc1cc(-c2ccc(C(=O)N[C@@H](CO)C(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,0.24,9.619788758288394,2,"BindingDB, ChEMBL",O=C(CNC(=O)c1ccc(-c2ccncc2)cc1)Nc1ccccc1
BCRABL_000076,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)OC(C)C)CC2)n1,0.241,9.61798295742513,1,BindingDB,O=C(Nc1ccccc1)c1cnc(Nc2cc(N3CCNCC3)ncn2)s1
BCRABL_000077,CCC(=O)N1CCC(Nc2cc(Nc3ncc(C(=O)Nc4c(C)cccc4Cl)s3)nc(C)n2)C1,0.243,9.614393726401689,1,BindingDB,O=C(Nc1ccccc1)c1cnc(Nc2cc(NC3CCNC3)ncn2)s1
BCRABL_000078,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)OCCCl)CC2)n1,0.248,9.605548319173783,1,BindingDB,O=C(Nc1ccccc1)c1cnc(Nc2cc(N3CCNCC3)ncn2)s1
BCRABL_000079,CCOC(=O)N1CCC(c2cc(Nc3ncc(C(=O)Nc4c(C)cccc4Cl)s3)nc(C)n2)C1,0.249,9.603800652904264,1,BindingDB,O=C(Nc1ccccc1)c1cnc(Nc2cc(C3CCNC3)ncn2)s1
BCRABL_000080,CC(C)n1c(C2CCOCC2)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21,0.25,9.602059991327964,1,BindingDB,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2[nH]c(C3CCOCC3)nc2c1
BCRABL_000081,C[C@@H]1COCc2nc3cc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc(-c4cncnc4)c3n21,0.25,9.602059991327964,2,BindingDB,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2c(c1)nc1n2CCOC1
BCRABL_000082,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2C[C@H](O)[C@@H](O)C2)c(-c2cncnc2)c1,0.315,9.593543321678572,2,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2cncnc2)c1
BCRABL_000083,COc1nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3ccn[nH]3)c2n1[C@H](C)CO,0.26,9.585026652029182,1,BindingDB,O=C(Nc1ccccc1)c1cc(-c2ccn[nH]2)c2[nH]cnc2c1
BCRABL_000084,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)ncn2C1CC1,0.26,9.585026652029182,1,BindingDB,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2c(c1)ncn2C1CC1
BCRABL_000085,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21,0.27,9.568636235841012,1,BindingDB,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2[nH]cnc2c1
BCRABL_000086,CC(C)(C)OC[C@H](NC(=O)c1cccc(-c2ccc(N)nc2)c1)C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,0.27,9.568636235841012,2,"BindingDB, ChEMBL",O=C(CNC(=O)c1cccc(-c2cccnc2)c1)Nc1ccccc1
BCRABL_000087,CCN(CC)C(=O)c1cncc(-c2ccc(C(=O)N[C@@H](CO)C(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)c1,0.27,9.568636235841012,2,"BindingDB, ChEMBL",O=C(CNC(=O)c1ccc(-c2cccnc2)cc1)Nc1ccccc1
BCRABL_000088,Cc1nc2c(-c3cncnc3)cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2n1C,0.27,9.568636235841012,2,BindingDB,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2nc[nH]c2c1
BCRABL_000089,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)Oc3ccccc3)CC2)n1,0.277,9.557520230935552,1,BindingDB,O=C(Nc1ccccc1)c1cnc(Nc2cc(N3CCN(C(=O)Oc4ccccc4)CC3)ncn2)s1
BCRABL_000090,COc1nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c2n1[C@H](C)CO,0.28,9.55284196865778,2,BindingDB,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2[nH]cnc2c1
BCRABL_000091,COc1ccc(NC(=O)N(CCCCC2CCCCC2)CCc2ccc(SC(C)(C)C(=O)O)cc2)cc1,0.28,9.55284196865778,1,BindingDB,O=C(Nc1ccccc1)N(CCCCC1CCCCC1)CCc1ccccc1
BCRABL_000092,C[C@@H]1COCc2nc3cc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc(-c4cncs4)c3n21,0.28,9.55284196865778,2,BindingDB,O=C(Nc1ccccc1)c1cc(-c2cncs2)c2c(c1)nc1n2CCOC1
BCRABL_000093,C[C@@H]1COCc2nc3cc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc(-c4cncc(C#N)c4)c3n21,0.28,9.55284196865778,2,BindingDB,O=C(Nc1ccccc1)c1cc(-c2cccnc2)c2c(c1)nc1n2CCOC1
BCRABL_000094,O=C(Nc1ccc(SC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,0.3,9.548455006504028,2,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2cncnc2)c1
BCRABL_000095,C[C@H](C(F)F)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3ccn[nH]3)c21,0.29,9.537602002101044,1,BindingDB,O=C(Nc1ccccc1)c1cc(-c2ccn[nH]2)c2[nH]cnc2c1
BCRABL_000096,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(NC2CCN(S(C)(=O)=O)C2)n1,0.293,9.53313237964589,1,BindingDB,O=C(Nc1ccccc1)c1cnc(Nc2cc(NC3CCNC3)ncn2)s1
BCRABL_000097,Cc1ccc(C(=O)NC2=CC(Cl)C(CN3CCN(CCO)CC3)C=C2)cc1C#Cc1cnc2cccnn12,0.297,9.527243550682789,1,BindingDB,O=C(NC1=CCC(CN2CCNCC2)C=C1)c1cccc(C#Cc2cnc3cccnn23)c1
BCRABL_000098,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cccnc2F)c1,0.3,9.522878745280336,1,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2cccnc2)c1
BCRABL_000099,C[C@@H]1CCOc2nc3cc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc(-c4cncnc4)c3n21,0.3,9.522878745280336,2,BindingDB,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2c(c1)nc1n2CCCO1
BCRABL_000100,NC[C@@H]1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncnc2)C1,0.3,9.522878745280336,1,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2cncnc2)c1
BCRABL_000101,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cnccc2F)c1,0.3,9.522878745280336,1,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2cccnc2)c1
BCRABL_000102,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)cc1C#N,0.3,9.522878745280336,1,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2cccnc2)c1
BCRABL_000103,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@H](CO)C2)c(-c2cnc(Cl)c(F)c2)c1,0.3,9.522878745280336,1,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2cccnc2)c1
BCRABL_000104,Cc1ccc(C(=O)Nc2ccc(CN3CCN(CCO)CC3)c(C3CC3)c2)cc1C#Cc1cnc2cccnn12,0.3,9.522878745280336,1,BindingDB,O=C(Nc1ccc(CN2CCNCC2)c(C2CC2)c1)c1cccc(C#Cc2cnc3cccnn23)c1
BCRABL_000105,Cc1nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c2n1C1CC1,0.3,9.522878745280336,1,BindingDB,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2c(c1)ncn2C1CC1
BCRABL_000106,COc1ccc(Cl)c(Nc2c(C#N)cnc3cc(OCCCN4CCCCC4)c(OC)cc23)c1,0.3,9.522878745280336,2,"BindingDB, ChEMBL",c1ccc(Nc2ccnc3cc(OCCCN4CCCCC4)ccc23)cc1
BCRABL_000107,NC[C@@H]1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,0.3,9.522878745280336,1,BindingDB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2cncnc2)c1
BCRABL_000108,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cscn3)c21,0.31,9.508638306165729,1,BindingDB,O=C(Nc1ccccc1)c1cc(-c2cscn2)c2[nH]cnc2c1
BCRABL_000109,CCNC(=O)Nc1nc2ccc(-c3ccccc3)cc2s1,0.31,9.508638306165729,1,BindingDB,c1ccc(-c2ccc3ncsc3c2)cc1
BCRABL_000110,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2ccn[nH]2)c2c(c1)ncn2C1CC1,0.31,9.508638306165729,1,BindingDB,O=C(Nc1ccccc1)c1cc(-c2ccn[nH]2)c2c(c1)ncn2C1CC1
BCRABL_000111,C[C@@H]1COCc2nc3cc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc(-c4ccn[nH]4)c3n21,0.31,9.508638306165729,1,BindingDB,O=C(Nc1ccccc1)c1cc(-c2ccn[nH]2)c2c(c1)nc1n2CCOC1
BCRABL_000112,C[C@@H]1CCOc2nc3cc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc(-c4cccnn4)c3n21,0.31,9.508638306165729,2,BindingDB,O=C(Nc1ccccc1)c1cc(-c2cccnn2)c2c(c1)nc1n2CCCO1
BCRABL_000113,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(C3CSC=N3)c21,0.31,9.508638306165729,1,BindingDB,O=C(Nc1ccccc1)c1cc(C2CSC=N2)c2[nH]cnc2c1
BCRABL_000114,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)ncn2[C@@H]1CCOC1,0.32,9.494850021680094,2,BindingDB,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2c(c1)ncn2C1CCOC1
BCRABL_000115,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2ccn[nH]2)c2c(c1)nc1n2[C@H](CF)COC1,0.32,9.494850021680094,1,BindingDB,O=C(Nc1ccccc1)c1cc(-c2ccn[nH]2)c2c(c1)nc1n2CCOC1
BCRABL_000116,C[C@H](CO)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3ccn[nH]3)c21,0.32,9.494850021680094,1,BindingDB,O=C(Nc1ccccc1)c1cc(-c2ccn[nH]2)c2[nH]cnc2c1
